,unique_identifier,PaperId,Doi
3193,10.1001/jama.279.20.1615,2129750583,10.1001/jama.279.20.1615
3194,10.1002/art.21316,2061843796,10.1002/art.21316
3195,10.1093/geronb/53B.3.S153,2131043399,10.1093/geronb/53B.3.S153
3196,10.1093/geronb/55.3.S173,2165934696,10.1093/geronb/55.3.S173
3197,10.1093/geronb/60.5.S281,1983051261,10.1093/geronb/60.5.S281
3198,10.1093/geronb/gbq087,2166487282,10.1093/geronb/gbq087
3199,10.1093/geronb/gbr131,2109386445,10.1093/geronb/gbr131
3200,10.1136/oem.2004.016832,2030933383,10.1136/oem.2004.016832
3201,10.1158/1055-9965.EPI-10-1330,2143896704,10.1158/1055-9965.EPI-10-1330
3202,10.1177/0300060514564475,2135535953,10.1177/0300060514564475
3203,10.1177/1470320314543724,2095786103,10.1177/1470320314543724
3204,10.1177/147470490300100105,2184791228,10.1177/147470490300100105
3205,10.1177/1754073916667236,2626982410,10.1177/1754073916667236
3206,10.1177/2158244013478015,1977490641,10.1177/2158244013478015
3207,10.1177/2158244013507435,2178097904,10.1177/2158244013507435
3208,10.1177/2158244015581649,2145797652,10.1177/2158244015581649
3209,10.1177/2158244015590161,2227935625,10.1177/2158244015590161
3210,10.1371/journal.pone.0086043,2093465561,10.1371/journal.pone.0086043
3211,10.1542/peds.2011-3306,2130160845,10.1542/peds.2011-3306
3212,10.2337/dc12-0235,2101720989,10.2337/dc12-0235
3213,10.2337/diacare.25.8.1326,2104335440,10.2337/diacare.25.8.1326
3214,10.3122/jabfm.2011.04.100260,2130907698,10.3122/jabfm.2011.04.100260
3215,10.3390/ijerph7030870,2049413910,10.3390/ijerph7030870
3216,10.1001/archinte.159.20.2470,2032830337,10.1001/archinte.159.20.2470
3217,10.1001/archinternmed.2010.407,1979841596,10.1001/archinternmed.2010.407
3218,10.1001/jamainternmed.2013.12809,2005257994,10.1001/jamainternmed.2013.12809
3219,10.1002/1529-0131(199904)42:3<409::AID-ANR3>3.0.CO;2-R,2008900992,10.1002/1529-0131(199904)42:3<409::AID-ANR3>3.0.CO;2-R
3220,10.1042/AN20120087,2148500407,10.1042/AN20120087
3221,10.1093/aje/kwf157,2127149147,10.1093/aje/kwf157
3222,10.1093/humrep/deg005,2148028300,10.1093/humrep/deg005
3223,10.1111/1523-1747.ep12371739,2058883756,10.1111/1523-1747.ep12371739
3224,10.1177/0300060516645003,2397852815,10.1177/0300060516645003
3225,10.1177/0300060517704789,2626478210,10.1177/0300060517704789
3226,10.1177/1464884916680371,2557609684,10.1177/1464884916680371
3227,10.1177/1464884917724596,2754709963,10.1177/1464884917724596
3228,10.1177/147470490800600309,2182766477,10.1177/147470490800600309
3229,10.1177/147470490800600311,2185262824,10.1177/147470490800600311
3230,10.1177/147470491401200307,2236840791,10.1177/147470491401200307
3231,10.1177/147470491501300107,1889941306,10.1177/147470491501300107
3232,10.1177/2158244013503837,2132625239,10.1177/2158244013503837
3233,10.1177/2158244015579723,2194925229,10.1177/2158244015579723
3234,10.1177/2158244015610795,2401414446,10.1177/2158244015610795
3235,10.1177/2158244015621116,2234924132,10.1177/2158244015621116
3236,10.1177/2158244017700461,2599968870,10.1177/2158244017700461
3237,10.1186/1479-5868-4-26,2129440867,10.1186/1479-5868-4-26
3238,10.3390/su10061975,2808539347,10.3390/su10061975
3239,10.3945/ajcn.2010.28450E,2171042817,10.3945/ajcn.2010.28450E
3240,10.4054/DemRes.2016.35.39,2532413517,10.4054/DemRes.2016.35.39
3241,bbk-166,,
3242,10.1001/archopht.124.1.95,1980261918,10.1001/archopht.124.1.95
3243,10.1001/archopht.126.8.1111,1975128894,10.1001/archopht.126.8.1111
3244,10.1002/nur.10068,2053064369,10.1002/nur.10068
3245,10.1038/sj.ijo.0800971,2327451423,10.1038/sj.ijo.0800971
3246,10.1038/sj.ijo.0803287,1974499605,10.1038/sj.ijo.0803287
3247,10.1093/aje/kwg028,2132692918,10.1093/aje/kwg028
3248,10.1093/geronb/51B.6.S307,2123720880,10.1093/geronb/51B.6.S307
3249,10.1093/geronb/58.3.S137,2121541397,10.1093/geronb/58.3.S137
3250,10.1093/ntr/nts254,2146988798,10.1093/ntr/nts254
3251,10.1097/01.gim.0000223552.70393.08,2112120088,10.1097/01.gim.0000223552.70393.08
3252,10.1177/1461444817748955,2771084799,10.1177/1461444817748955
3253,10.1177/1470320314550018,2058018489,10.1177/1470320314550018
3254,10.1177/1470320315588233,1937484000,10.1177/1470320315588233
3255,10.1177/1756283X16681707,2574141365,10.1177/1756283X16681707
3256,10.1177/1756283X17743420,2773054400,10.1177/1756283X17743420
3257,10.1177/2053951714564227,2149842883,10.1177/2053951714564227
3258,10.1177/2158244015571186,2175274919,10.1177/2158244015571186
3259,10.1177/2158244015615168,2210878130,10.1177/2158244015615168
3260,10.1177/2158244016679209,2557328909,10.1177/2158244016679209
3261,10.1177/2158244017734023,2756781570,10.1177/2158244017734023
3262,10.1371/journal.pone.0175643,2606941214,10.1371/journal.pone.0175643
3263,10.2337/dc07-1572,2162037642,10.2337/dc07-1572
3264,10.2337/dc10-0898,2114888408,10.2337/dc10-0898
3265,10.3201/eid0911.030098,2049855073,10.3201/eid0911.030098
3266,10.4054/DemRes.2003.S1.3,2049315715,10.4054/DemRes.2003.S1.3
3267,10.4061/2011/132073,2099715724,10.4061/2011/132073
3268,bbk-121,,
3269,bbk-209,,
3270,10.1002/art.20526,1822501758,10.1002/art.20526
3271,10.1068/c0556,1983391416,10.1068/c0556
3272,10.1073/pnas.0608483103,2073930491,10.1073/pnas.0608483103
3273,10.1080/02732173.2014.1000555,2083989213,10.1080/02732173.2014.1000555
3274,10.1080/03014460701730032,2037387398,10.1080/03014460701730032
3275,10.1093/geront/gnt210,2106181247,10.1093/geront/gnt210
3276,10.1111/jomf.12354,2537771063,10.1111/jomf.12354
3277,10.1161/CIRCULATIONAHA.107.732131,2107045578,10.1161/CIRCULATIONAHA.107.732131
3278,10.1177/0046958016668065,2520763618,10.1177/0046958016668065
3279,10.1177/1369148117745859,2787980091,10.1177/1369148117745859
3280,10.1177/1474704916631615,2280632035,10.1177/1474704916631615
3281,10.1177/2053168018762244,2792106316,10.1177/2053168018762244
3282,10.1177/2158244013489560,2165080727,10.1177/2158244013489560
3283,10.1177/2158244013507267,2099961240,10.1177/2158244013507267
3284,10.1177/2158244014550615,2182329961,10.1177/2158244014550615
3285,10.1177/2158244014550618,2271404314,10.1177/2158244014550618
3286,10.1177/2158244015569667,2138979270,10.1177/2158244015569667
3287,10.1371/journal.pone.0009694,2061727827,10.1371/journal.pone.0009694
3288,10.1377/hlthaff.18.1.208,2106802585,10.1377/hlthaff.18.1.208
3289,bbk-320,,
3290,bbk-73,,
3291,10.1001/jama.283.13.1710,2024150610,10.1001/jama.283.13.1710
3292,10.1002/1097-0142(19931001)72:7<2148::AID-CNCR2820720714>3.0.CO;2-Q,1979864603,10.1002/1097-0142(19931001)72:7<2148::AID-CNCR2820720714>3.0.CO;2-Q
3293,10.1038/ijo.2009.104,1971559855,10.1038/ijo.2009.104
3294,10.1042/AN20120016,1987778810,10.1042/AN20120016
3295,10.1042/AN20120041,2086462540,10.1042/AN20120041
3296,10.1068/i0401,2008840450,10.1068/i0401
3297,10.1088/1748-9326/11/4/044014,2324104416,10.1088/1748-9326/11/4/044014
3298,10.1093/geronb/54B.3.S173,2104257773,10.1093/geronb/54B.3.S173
3299,10.1093/geronb/54B.6.S376,2168012345,10.1093/geronb/54B.6.S376
3300,10.1093/geronb/58.2.S101,2109807760,10.1093/geronb/58.2.S101
3301,10.1093/geronb/60.5.S247,2147414719,10.1093/geronb/60.5.S247
3302,10.1093/geront/41.2.191,2132250791,10.1093/geront/41.2.191
3303,10.1111/j.1365-2869.2010.00840.x,1667849048,10.1111/j.1365-2869.2010.00840.x
3304,10.1177/0300060514554725,1985650721,10.1177/0300060514554725
3305,10.1177/0300060514562487,2033523732,10.1177/0300060514562487
3306,10.1177/0300060517717359,2742104173,10.1177/0300060517717359
3307,10.1177/1470320314568439,2112969150,10.1177/1470320314568439
3308,10.1177/147470490700500409,2186242700,10.1177/147470490700500409
3309,10.1177/1747493017706244,2608704330,10.1177/1747493017706244
3310,10.1177/2158244012448486,1949701081,10.1177/2158244012448486
3311,10.1177/2158244014553584,2024154904,10.1177/2158244014553584
3312,10.1177/2158244014562390,2161256122,10.1177/2158244014562390
3313,10.1177/2158244015579724,2026555471,10.1177/2158244015579724
3314,10.1177/2158244015579725,2117504412,10.1177/2158244015579725
3315,10.1177/2158244015621777,2269829170,10.1177/2158244015621777
3316,10.1177/2158244016682293,2570201442,10.1177/2158244016682293
3317,10.1177/2158244017701187,2597427557,10.1177/2158244017701187
3318,10.1186/1742-7622-5-26,2139826848,10.1186/1742-7622-5-26
3319,10.1359/jbmr.2003.18.11.1978,1992274869,10.1359/jbmr.2003.18.11.1978
3320,10.2337/dc06-2481,2155195151,10.2337/dc06-2481
3321,10.2337/dc07-2348,2159502428,10.2337/dc07-2348
3322,10.2337/diacare.24.2.197,2083732694,10.2337/diacare.24.2.197
3323,10.3390/ijerph6031095,1979126567,10.3390/ijerph6031095
3324,10.3945/ajcn.2008.27151,2121666945,10.3945/ajcn.2008.27151
3325,bbk-278,,
3326,10.1001/archinternmed.2011.604,2036268970,10.1001/archinternmed.2011.604
3327,10.1038/sj.ijo.0801550,2321289202,10.1038/sj.ijo.0801550
3328,10.1093/aje/kwg100,2135592689,10.1093/aje/kwg100
3329,10.1093/geronb/56.2.S94,2103970528,10.1093/geronb/56.2.S94
3330,10.1093/geronb/58.5.P249,2141197239,10.1093/geronb/58.5.P249
3331,10.1093/ije/dym254,2152985039,10.1093/ije/dym254
3332,10.1177/0300060514563151,2011278529,10.1177/0300060514563151
3333,10.1177/0300060516636751,2323775484,10.1177/0300060516636751
3334,10.1177/1470320314538879,2148194496,10.1177/1470320314538879
3335,10.1177/1474515117748931,2777362409,10.1177/1474515117748931
3336,10.1177/1477750916657666,2461398755,10.1177/1477750916657666
3337,10.1177/1759091415595726,2176874331,10.1177/1759091415595726
3338,10.1177/2053951715572916,2071458083,10.1177/2053951715572916
3339,10.1177/2158244013506439,2004489928,10.1177/2158244013506439
3340,10.1177/2158244014530132,2127433534,10.1177/2158244014530132
3341,10.1177/2158244014535941,2149998595,10.1177/2158244014535941
3342,10.1177/2158244014545964,2180735259,10.1177/2158244014545964
3343,10.1177/2158244014559510,2111960374,10.1177/2158244014559510
3344,10.1177/2158244015611936,2494438156,10.1177/2158244015611936
3345,10.1177/2158244016687345,2573059839,10.1177/2158244016687345
3346,10.1177/2158244017709324,2618667367,10.1177/2158244017709324
3347,10.1186/1478-4505-6-11,2161339587,10.1186/1478-4505-6-11
3348,10.1371/journal.pone.0044037,2020951736,10.1371/journal.pone.0044037
3349,10.1371/journal.pone.0072983,2055499415,10.1371/journal.pone.0072983
3350,10.1783/147118910791749380,2080042789,10.1783/147118910791749380
3351,10.3945/jn.109.119594,2118799062,10.3945/jn.109.119594
3352,bbk-132,,
3353,bbk-394,,
3354,10.1001/archpediatrics.2012.547,1983212717,10.1001/archpediatrics.2012.547
3355,10.1007/s00467-008-0902-2,2046170842,10.1007/s00467-008-0902-2
3356,10.1007/s10680-008-9159-5,1985587555,10.1007/s10680-008-9159-5
3357,10.1038/sj.ejcn.1601098,2060908583,10.1038/sj.ejcn.1601098
3358,10.1038/sj.ejcn.1601549,2059202623,10.1038/sj.ejcn.1601549
3359,10.1093/aje/153.12.1159,2086998599,10.1093/aje/153.12.1159
3360,10.1093/ije/dys210,2104967743,10.1093/ije/dys210
3361,10.1111/j.1751-7176.2011.00500.x,1509765910,10.1111/j.1751-7176.2011.00500.x
3362,10.1136/sextrans-2013-051184.0175,2035691127,10.1136/sextrans-2013-051184.0175
3363,10.1161/01.HYP.18.5.598,2047784634,10.1161/01.HYP.18.5.598
3364,10.1177/147470491000800312,2222531358,10.1177/147470491000800312
3365,10.1177/147470491301100505,2146391083,10.1177/147470491301100505
3366,10.1177/2053951716658060,2463491993,10.1177/2053951716658060
3367,10.1177/2053951717694053,2589831947,10.1177/2053951717694053
3368,10.1177/2158244014553589,2177082740,10.1177/2158244014553589
3369,10.1177/2158244014559023,2160046748,10.1177/2158244014559023
3370,10.1177/2158244015621346,2201917140,10.1177/2158244015621346
3371,10.1177/2158244016655585,1602090375,10.1177/2158244016655585
3372,10.1177/2158244016659527,2501532488,10.1177/2158244016659527
3373,10.1177/2158244016669551,2552588079,10.1177/2158244016669551
3374,10.1186/1472-6963-13-472,2099102239,10.1186/1472-6963-13-472
3375,10.1192/bjp.176.3.229,2004030076,10.1192/bjp.176.3.229
3376,10.1375/twin.10.2.275,2150061548,10.1375/twin.10.2.275
3377,bbk-130,,
3378,10.1038/jes.2010.9,2061365680,10.1038/jes.2010.9
3379,10.1038/oby.2011.2,2010136973,10.1038/oby.2011.2
3380,10.1093/geronb/51B.2.S53,2164095811,10.1093/geronb/51B.2.S53
3381,10.1093/geronb/60.3.P113,2146683638,10.1093/geronb/60.3.P113
3382,10.1093/geronb/62.5.P286,2170308894,10.1093/geronb/62.5.P286
3383,10.1093/geront/42.2.178,2129467143,10.1093/geront/42.2.178
3384,10.1093/geront/48.Supplement_1.17,2108685243,10.1093/geront/48.Supplement_1.17
3385,10.1093/her/17.4.461,2107474954,10.1093/her/17.4.461
3386,10.1097/PHH.0b013e31824445ae,2094304342,10.1097/PHH.0b013e31824445ae
3387,10.1136/tc.2004.010736,2137184871,10.1136/tc.2004.010736
3388,10.1177/0046958015584641,2055400723,10.1177/0046958015584641
3389,10.1177/0046958016669015,2528690260,10.1177/0046958016669015
3390,10.1177/0256090916631638,2311090435,10.1177/0256090916631638
3391,10.1177/147470490700500210,2127556619,10.1177/147470490700500210
3392,10.1177/1745691616635612,2480700159,10.1177/1745691616635612
3393,10.1177/2053168016652420,2413646326,10.1177/2053168016652420
3394,10.1177/2055102917719564,2744626511,10.1177/2055102917719564
3395,10.1177/2059799116630664,2324432564,10.1177/2059799116630664
3396,10.1177/2059799116638001,2301387287,10.1177/2059799116638001
3397,10.1177/2158244013489692,2129127998,10.1177/2158244013489692
3398,10.1177/2158244015590446,2237515415,10.1177/2158244015590446
3399,10.1177/2158244016684373,2571423787,10.1177/2158244016684373
3400,10.2337/dc09-0440,2163807150,10.2337/dc09-0440
3401,10.3389/fpsyg.2016.01013,2474760240,10.3389/fpsyg.2016.01013
3402,10.3390/ijerph6051633,2043991796,10.3390/ijerph6051633
3403,bbk-48,,
3404,10.1001/archgenpsychiatry.2009.164,1969575642,10.1001/archgenpsychiatry.2009.164
3405,10.1001/archpedi.159.4.356,2145609944,10.1001/archpedi.159.4.356
3406,10.1001/jama.285.19.2453,2146135106,10.1001/jama.285.19.2453
3407,10.1001/jamapediatrics.2013.1042,2015395709,10.1001/jamapediatrics.2013.1042
3408,10.1038/jes.2009.35,1996157313,10.1038/jes.2009.35
3409,10.1042/AN20120017,1982498393,10.1042/AN20120017
3410,10.1068/i0408,2049594930,10.1068/i0408
3411,10.1068/i0519ic,2157809856,10.1068/i0519ic
3412,10.1093/gerona/57.6.M401,2154274869,10.1093/gerona/57.6.M401
3413,10.1093/gerona/gls090,2139767568,10.1093/gerona/gls090
3414,10.1093/geronb/gbq008,2137451915,10.1093/geronb/gbq008
3415,10.1136/ip.2006.012617,2117767990,10.1136/ip.2006.012617
3416,10.1136/jech.55.3.172,2011670840,10.1136/jech.55.3.172
3417,10.1177/0300060516628705,2405855468,10.1177/0300060516628705
3418,10.1177/0300060517705477,2613041647,10.1177/0300060517705477
3419,10.1177/1470320315592566,2117366833,10.1177/1470320315592566
3420,10.1177/147470491000800107,2162386425,10.1177/147470491000800107
3421,10.1177/1747493016661565,2463318177,10.1177/1747493016661565
3422,10.1177/2158244011433604,2017657445,10.1177/2158244011433604
3423,10.1177/2158244012470115,2089666857,10.1177/2158244012470115
3424,10.1177/2158244013487539,2172702969,10.1177/2158244013487539
3425,10.1177/2158244015595443,1958365617,10.1177/2158244015595443
3426,10.1177/2158244016666890,2520233612,10.1177/2158244016666890
3427,10.1186/s40621-016-0069-4,2291763454,10.1186/s40621-016-0069-4
3428,10.1377/hlthaff.15.1.118,2136763149,10.1377/hlthaff.15.1.118
3429,bbk-148,,
3430,10.1001/archinte.160.18.2825,2169778012,10.1001/archinte.160.18.2825
3431,10.1042/AN20090004,2011918991,10.1042/AN20090004
3432,10.1042/AN20100038,2052478803,10.1042/AN20100038
3433,10.1068/c1199,1976508952,10.1068/c1199
3434,10.1093/geronb/gbu073,1980950717,10.1093/geronb/gbu073
3435,10.1093/poq/nfh007,2136845816,10.1093/poq/nfh007
3436,10.1161/01.STR.32.7.1473,2121157917,10.1161/01.STR.32.7.1473
3437,10.1161/01.STR.32.7.1473,2567446023,10.1161/01.STR.32.7.1473
3438,10.1161/01.STR.32.7.1473,2313107533,10.1161/01.STR.32.7.1473
3439,10.1177/1098612X18774437,2803414645,10.1177/1098612X18774437
3440,10.1177/1470320314549791,2131939677,10.1177/1470320314549791
3441,10.1177/1471301218762851,2793393469,10.1177/1471301218762851
3442,10.1177/1474704915593662,2287941521,10.1177/1474704915593662
3443,10.1177/2050324517723232,2739110661,10.1177/2050324517723232
3444,10.1177/2053168017753925,2784581500,10.1177/2053168017753925
3445,10.1177/2053951715617185,2194263740,10.1177/2053951715617185
3446,10.1177/2158244013494655,2142832143,10.1177/2158244013494655
3447,10.1177/2158244013506717,2151754113,10.1177/2158244013506717
3448,10.1177/2158244013508959,2104283797,10.1177/2158244013508959
3449,10.1177/2158244014545475,2163217297,10.1177/2158244014545475
3450,10.1177/2158244015626225,2279207196,10.1177/2158244015626225
3451,10.1177/2158244016667993,2534872010,10.1177/2158244016667993
3452,10.1177/2158244016681394,2560713197,10.1177/2158244016681394
3453,10.1177/2158244017728319,2752813085,10.1177/2158244017728319
3454,10.1289/ehp.10300,2043789947,10.1289/ehp.10300
3455,10.1359/jbmr.090827,2044727694,10.1359/jbmr.090827
3456,10.1371/journal.pone.0093539,2007711886,10.1371/journal.pone.0093539
3457,10.1377/hlthaff.12.1.144,2168075965,10.1377/hlthaff.12.1.144
3458,10.1377/hlthaff.21.3.249,2014277970,10.1377/hlthaff.21.3.249
3459,10.2337/dc10-0524,2096645359,10.2337/dc10-0524
3460,bbk-150,,
3461,bbk-248,,
3462,bbk-383,,
3463,bbk-389,,
3464,10.1002/art.20821,1549899683,10.1002/art.20821
3465,10.1007/s40167-015-0025-0,2185632836,10.1007/s40167-015-0025-0
3466,10.1177/0300060516679345,2582197891,10.1177/0300060516679345
3467,10.1177/1470320313506479,2099393187,10.1177/1470320313506479
3468,10.1177/147470491401200209,2179763801,10.1177/147470491401200209
3469,10.1177/2041669516637432,2304243442,10.1177/2041669516637432
3470,10.1177/2053951716679675,2558103784,10.1177/2053951716679675
3471,10.1177/2158244014526209,2166572650,10.1177/2158244014526209
3472,10.1177/2158244014545473,2164290376,10.1177/2158244014545473
3473,10.1177/2158244015570393,2136731281,10.1177/2158244015570393
3474,10.1177/2158244015580375,2269970878,10.1177/2158244015580375
3475,10.1177/2158244017698529,2605377304,10.1177/2158244017698529
3476,10.1371/journal.pone.0127880,1913924656,10.1371/journal.pone.0127880
3477,10.1542/peds.2016-2624,2582387430,10.1542/peds.2016-2624
3478,10.2188/jea.JE20100142,1979334821,10.2188/jea.JE20100142
3479,10.3998/jmmh.10381607.0008.101,2061481012,10.3998/jmmh.10381607.0008.101
3480,bbk-253,,
3481,bbk-384,,
3482,10.1001/jama.300.3.295,2086643296,10.1001/jama.300.3.295
3483,10.1038/ijo.2010.94,2056874715,10.1038/ijo.2010.94
3484,10.1042/AN20120042,2100410303,10.1042/AN20120042
3485,10.1046/j.1523-1755.2003.00812.x,1988075826,10.1046/j.1523-1755.2003.00812.x
3486,10.1068/i0459aap,1976985148,10.1068/i0459aap
3487,10.1080/15401420390271128,1966299683,10.1080/15401420390271128
3488,10.1093/gerona/54.7.M370,2113792506,10.1093/gerona/54.7.M370
3489,10.1093/gerona/57.10.M648,2145207751,10.1093/gerona/57.10.M648
3490,10.1093/heapol/czs133,,
3491,10.1097/00007435-198410000-00005,1997970934,10.1097/00007435-198410000-00005
3492,10.1136/tc.6.3.199,2003660799,10.1136/tc.6.3.199
3493,10.1177/0300060513510435,2166355568,10.1177/0300060513510435
3494,10.1177/147470490400200120,2259970479,10.1177/147470490400200120
3495,10.1177/147470490500300116,2213199206,10.1177/147470490500300116
3496,10.1177/147470490800600308,2117356412,10.1177/147470490800600308
3497,10.1177/1474704915604561,2207958278,10.1177/1474704915604561
3498,10.1177/1750481314568542,2098017907,10.1177/1750481314568542
3499,10.1177/1759313117704837,2612751470,10.1177/1759313117704837
3500,10.1177/2053168017717602,2743812854,10.1177/2053168017717602
3501,10.1177/2158244012466666,2175451665,10.1177/2158244012466666
