unique_identifier,PaperId,Doi
10.1177/2041669515615735,2287231437,10.1177/2041669515615735
10.1177/2041669518776984,2800558590,10.1177/2041669518776984
10.1177/2050312116643907,2341736783,10.1177/2050312116643907
10.1177/2158244015572505,2152726887,10.1177/2158244015572505
10.1177/2158244015582229,2188648402,10.1177/2158244015582229
10.7227/IJMEE.41.4.5,2333753722,10.7227/IJMEE.41.4.5
bbk-19,"",""
10.1177/0007650312475123,2319220603,10.1177/0007650312475123
10.1177/0009922817698803,2596851876,10.1177/0009922817698803
10.1177/0011128707310001,2130751278,10.1177/0011128707310001
10.1177/0011128714542504,2075205041,10.1177/0011128714542504
10.1177/0020731417732543,2759217831,10.1177/0020731417732543
10.1177/0020764016629700,2282015473,10.1177/0020764016629700
10.1177/002242788302000207,2097070694,10.1177/002242788302000207
10.1177/0038040711427312,2137057145,10.1177/0038040711427312
10.1177/0093854808318584,2142701151,10.1177/0093854808318584
10.1177/0095327X09358651,2148268736,10.1177/0095327X09358651
10.1177/0142723717733920,2763201428,10.1177/0142723717733920
10.1177/0149206318786781,2888628853,10.1177/0149206318786781
10.1177/0160323X16634172,2326927810,10.1177/0160323X16634172
10.1177/0165025412462154,2133681931,10.1177/0165025412462154
10.1177/0300060517726441,2752599128,10.1177/0300060517726441
10.1177/0300060518764212,2795934155,10.1177/0300060518764212
10.1177/0486613416655454,2523499924,10.1177/0486613416655454
10.1177/0486613416665835,2539228852,10.1177/0486613416665835
10.1177/070674370304800802,2107100690,10.1177/070674370304800802
10.1177/073346489401300403,2159836123,10.1177/073346489401300403
10.1177/0738894212473916,2035722897,10.1177/0738894212473916
10.1177/0886109914528699,2325025374,10.1177/0886109914528699
10.1177/0886260508325493,1993597822,10.1177/0886260508325493
10.1177/0886260509335239,2046602017,10.1177/0886260509335239
10.1177/0890334412456603,2025462582,10.1177/0890334412456603
10.1177/089719001129040883,2110234764,10.1177/089719001129040883
10.1177/0898264317703560,2606659365,10.1177/0898264317703560
10.1177/0898264317744643,2772906903,10.1177/0898264317744643
10.1177/0956247812456356,1978771292,10.1177/0956247812456356
10.1177/1010539509360571,2109052377,10.1177/1010539509360571
10.1177/1012690210389250,2017865946,10.1177/1012690210389250
10.1177/1054137316675715,2529945142,10.1177/1054137316675715
10.1177/1057567709348357,2128961682,10.1177/1057567709348357
10.1177/1077801203255848,2154833978,10.1177/1077801203255848
10.1177/1077801215610862,2233791197,10.1177/1077801215610862
10.1177/107808747801400202,2025242302,10.1177/107808747801400202
10.1177/1098612X18806757,2898636780,10.1177/1098612X18806757
10.1177/1350650117700756,2602025107,10.1177/1350650117700756
10.1177/1403494807085185,2030780555,10.1177/1403494807085185
10.1177/1461444817715020,2729911386,10.1177/1461444817715020
10.1177/1470320314553984,2104203420,10.1177/1470320314553984
10.1177/1524839912437368,2091077205,10.1177/1524839912437368
10.1177/1524839917725489,2752882979,10.1177/1524839917725489
10.1177/1541204006297369,2067069930,10.1177/1541204006297369
10.1177/1541204015599042,2292752775,10.1177/1541204015599042
10.1177/1556264615592388,2133138483,10.1177/1556264615592388
10.1177/1558944716677937,2552872938,10.1177/1558944716677937
10.1177/2041669517735125,2764330385,10.1177/2041669517735125
10.1177/2041669517736323,2767078883,10.1177/2041669517736323
10.1177/2053168016653424,2433738446,10.1177/2053168016653424
10.1177/2053951718756684,2792183666,10.1177/2053951718756684
10.1177/2156869315573632,2335608307,10.1177/2156869315573632
10.1177/2158244013491949,2050285752,10.1177/2158244013491949
10.1177/2158244016629527,2419662642,10.1177/2158244016629527
10.1177/2158244017707797,2625017440,10.1177/2158244017707797
10.2190/2HLA-AG7K-X2AL-G9D5,1976805059,10.2190/2HLA-AG7K-X2AL-G9D5
10.3102/01623737025004347,2125713356,10.3102/01623737025004347
10.5034/inquiryjrnl_44.3.257,2106046030,10.5034/inquiryjrnl_44.3.257
bbk-134,"",""
10.1177/0011128708330852,2118033820,10.1177/0011128708330852
10.1177/0020872812463106,2156062811,10.1177/0020872812463106
10.1177/002234338502200306,2162870816,10.1177/002234338502200306
10.1177/0022427807309441,2105493309,10.1177/0022427807309441
10.1177/0093854804272889,2127163343,10.1177/0093854804272889
10.1177/0093854813503443,2153724765,10.1177/0093854813503443
10.1177/0095798499025002005,2151789373,10.1177/0095798499025002005
10.1177/0143034306070429,2003310380,10.1177/0143034306070429
10.1177/0164027503262425,1994343766,10.1177/0164027503262425
10.1177/0192513X02250096,2113306875,10.1177/0192513X02250096
10.1177/0261018306075712,2035700757,10.1177/0261018306075712
10.1177/0300060516642647,2412629248,10.1177/0300060516642647
10.1177/0306624X14554256,2132692080,10.1177/0306624X14554256
10.1177/070674379704200404,2152606431,10.1177/070674379704200404
10.1177/0734016815606783,2236170715,10.1177/0734016815606783
10.1177/0741932513514618,2138696844,10.1177/0741932513514618
10.1177/0886260517739290,2768440563,10.1177/0886260517739290
10.1177/0890117116670305,2528329774,10.1177/0890117116670305
10.1177/0972150915604519,2286316541,10.1177/0972150915604519
10.1177/101053959100500207,2055438716,10.1177/101053959100500207
10.1177/1060028018796604,2888594054,10.1177/1060028018796604
10.1177/145749691009900110,2414317605,10.1177/145749691009900110
10.1177/1464700107074195,2087349885,10.1177/1464700107074195
10.1177/147035720200100301,2039089331,10.1177/147035720200100301
10.1177/1524839911405844,2074270283,10.1177/1524839911405844
10.1177/1532673X9402200106,2042424970,10.1177/1532673X9402200106
10.1177/1541204014547590,2316911957,10.1177/1541204014547590
10.1177/1548051817713689,2643218472,10.1177/1548051817713689
10.1177/17423953050010030201,2022350135,10.1177/17423953050010030201
10.1177/1745505716678232,2564614136,10.1177/1745505716678232
10.1177/17488958020020030401,2114434241,10.1177/17488958020020030401
10.1177/2041669515615071,2173186393,10.1177/2041669515615071
10.1177/2048872617746850,2772129822,10.1177/2048872617746850
10.1177/2053951717700924,2603116500,10.1177/2053951717700924
10.1177/2158244012445584,2148357932,10.1177/2158244012445584
10.1177/2158244014528921,2096422995,10.1177/2158244014528921
10.1177/2158244016629188,2391834962,10.1177/2158244016629188
10.1177/2158244016646410,2346868031,10.1177/2158244016646410
10.1177/2380084418808517,2899227244,10.1177/2380084418808517
10.1243/13506501JET141,1989111019,10.1243/13506501JET141
10.1597/11-177,2117782096,10.1597/11-177
10.1097/01.hjr.0000085253.65733.ef,2128220232,10.1097/01.hjr.0000085253.65733.ef
10.1111/1467-8721.00156,2162573581,10.1111/1467-8721.00156
10.1177/0002716207303577,2139838676,10.1177/0002716207303577
10.1177/000494419203600106,266101998,10.1177/000494419203600106
10.1177/0011128712461612,2052420053,10.1177/0011128712461612
10.1177/0015732515616545,2341308069,10.1177/0015732515616545
10.1177/0016986217738566,2768044062,10.1177/0016986217738566
10.1177/002200276801200203,1975986539,10.1177/002200276801200203
10.1177/0022042618774838,2803652668,10.1177/0022042618774838
10.1177/0034523717741914,2768776781,10.1177/0034523717741914
10.1177/0038040709356566,2133565765,10.1177/0038040709356566
10.1177/0044118X16655246,2472697831,10.1177/0044118X16655246
10.1177/019262339702500107,2096718372,10.1177/019262339702500107
10.1177/0193841X12473304,1982769723,10.1177/0193841X12473304
10.1177/0272989X14564433,2038410295,10.1177/0272989X14564433
10.1177/0363199014520625,2327485605,10.1177/0363199014520625
10.1177/0741713609358449,2111627076,10.1177/0741713609358449
10.1177/0743558414560627,2083838132,10.1177/0743558414560627
10.1177/0891988715598229,2155582635,10.1177/0891988715598229
10.1177/090756829300100401,2035598490,10.1177/090756829300100401
10.1177/0959651816680908,2603169265,10.1177/0959651816680908
10.1177/0963721417704888,2761190222,10.1177/0963721417704888
10.1177/1024529416657488,2463747644,10.1177/1024529416657488
10.1177/102490790301000206,2773452712,10.1177/102490790301000206
10.1177/1049732304273927,2131872504,10.1177/1049732304273927
10.1177/1065912910379232,2109172534,10.1177/1065912910379232
10.1177/1074248410384709,2155963307,10.1177/1074248410384709
10.1177/1078345816633701,2326715726,10.1177/1078345816633701
10.1177/1086296X16662174,2515441907,10.1177/1086296X16662174
10.1177/1088767910362339,2010301883,10.1177/1088767910362339
10.1177/1094342007085017,2057430377,10.1177/1094342007085017
10.1177/1098300714531827,2109563139,10.1177/1098300714531827
10.1177/1367493512446239,2164613485,10.1177/1367493512446239
10.1177/1369148117727534,2756864560,10.1177/1369148117727534
10.1177/1470320316655669,2470693347,10.1177/1470320316655669
10.1177/1532673X7600400205,2793564731,10.1177/1532673X7600400205
10.1177/154079691303800402,2398484894,10.1177/154079691303800402
10.1177/1750698017730872,2758515825,10.1177/1750698017730872
10.1177/2158244014567476,2067814396,10.1177/2158244014567476
10.1177/2158244015617473,2205275545,10.1177/2158244015617473
10.1258/ijsa.2011.011194,1982286500,10.1258/ijsa.2011.011194
10.1597/14-242,45512344,10.1597/14-242
10.2190/AG.66.3.c,2048037678,10.2190/AG.66.3.c
10.2190/XGCU-QWDE-GWW1-P7K7,2314914208,10.2190/XGCU-QWDE-GWW1-P7K7
10.3102/0034654310364764,2149278316,10.3102/0034654310364764
10.1007/BF02689973,2108673269,10.1007/BF02689973
10.1068/i0391,2151211806,10.1068/i0391
10.1068/i0418,2170006010,10.1068/i0418
10.1177/0001699314560238,2030739196,10.1177/0001699314560238
10.1177/000271628145400108,2152637015,10.1177/000271628145400108
10.1177/0091415017752939,2793728562,10.1177/0091415017752939
10.1177/0093854812456644,2147705813,10.1177/0093854812456644
10.1177/0148558X17752804,2789919051,10.1177/0148558X17752804
10.1177/0192513X05279986,2107257114,10.1177/0192513X05279986
10.1177/0263276410396878,2023876754,10.1177/0263276410396878
10.1177/0270467610365355,2012125766,10.1177/0270467610365355
10.1177/0306624X03253850,2097515085,10.1177/0306624X03253850
10.1177/0363546515578836,2163295045,10.1177/0363546515578836
10.1177/0731948711429197,1953918544,10.1177/0731948711429197
10.1177/074823379901500303,2084073703,10.1177/074823379901500303
10.1177/0886260514535098,2172088332,10.1177/0886260514535098
10.1177/0886260516645574,2339824372,10.1177/0886260516645574
10.1177/0958928707081076,1987086267,10.1177/0958928707081076
10.1177/1043659613515722,2160551591,10.1177/1043659613515722
10.1177/10454411000110020201,1971401737,10.1177/10454411000110020201
10.1177/1077801207312535,2164775862,10.1177/1077801207312535
10.1177/1078345809333388,1976352875,10.1177/1078345809333388
10.1177/1088767904265592,2144618485,10.1177/1088767904265592
10.1177/1091142113482352,2151524694,10.1177/1091142113482352
10.1177/1359104509355020,2128247578,10.1177/1359104509355020
10.1177/1359105316669879,2524832364,10.1177/1359105316669879
10.1177/1464700108090412,2134517517,10.1177/1464700108090412
10.1177/147470491401200107,2182149229,10.1177/147470491401200107
10.1177/1474704917702459,2605678444,10.1177/1474704917702459
10.1177/1477878518779668,2805678082,10.1177/1477878518779668
10.1177/1532673X8001800206,1967967259,10.1177/1532673X8001800206
10.1177/1534735416679515,2559545813,10.1177/1534735416679515
10.1177/1559827614521755,2320278691,10.1177/1559827614521755
10.1177/1757913914536701,2070712708,10.1177/1757913914536701
10.1177/1933719117716776,2734656892,10.1177/1933719117716776
10.1177/1941406414544739,2029682067,10.1177/1941406414544739
10.1177/2043820617732916,2767913222,10.1177/2043820617732916
10.1177/2151458517747414,2791719816,10.1177/2151458517747414
10.1177/2156587216663565,2508152043,10.1177/2156587216663565
10.1177/2158244015623593,2262184365,10.1177/2158244015623593
10.1177/2158244016684372,2569184086,10.1177/2158244016684372
10.1177/2158244017712770,2662849873,10.1177/2158244017712770
10.3109/00048678709160911,2150686126,10.3109/00048678709160911
10.3818/JRP.13.1.2011.77,2074746563,10.3818/JRP.13.1.2011.77
10.5367/000000002101298214,1995676624,10.5367/000000002101298214
10.1111/j.1467-856X.2011.00497.x,2167368775,10.1111/j.1467-856X.2011.00497.x
10.1177/0001699318778735,2808303937,10.1177/0001699318778735
10.1177/0002716212438209,2096922200,10.1177/0002716212438209
10.1177/0011128712446051,2031540795,10.1177/0011128712446051
10.1177/0011128715616131,2261395427,10.1177/0011128715616131
10.1177/0017896912446553,2149783383,10.1177/0017896912446553
10.1177/0022146513479384,2134347664,10.1177/0022146513479384
10.1177/0022146514532817,2048793491,10.1177/0022146514532817
10.1177/0022146514556509,1990584319,10.1177/0022146514556509
10.1177/0032321716629487,2342719530,10.1177/0032321716629487
10.1177/0095399708323134,2334218152,10.1177/0095399708323134
10.1177/0192513X05275421,2141494245,10.1177/0192513X05275421
10.1177/0300060513501751,2120857786,10.1177/0300060513501751
10.1177/0300060515576011,2193565689,10.1177/0300060515576011
10.1177/089826430001200205,2031337373,10.1177/089826430001200205
10.1177/0898264316641079,2325064856,10.1177/0898264316641079
10.1177/0907568211428093,1994721769,10.1177/0907568211428093
10.1177/0957926511405423,2102055738,10.1177/0957926511405423
10.1177/0963662509354543,2170475049,10.1177/0963662509354543
10.1177/1049909117706959,2767590298,10.1177/1049909117706959
10.1177/1056492616649441,2358144637,10.1177/1056492616649441
10.1177/1057567713486806,2108159364,10.1177/1057567713486806
10.1177/1077558708316930,2153300226,10.1177/1077558708316930
10.1177/1077801208327018,2128978011,10.1177/1077801208327018
10.1177/1086026609338164,2100096380,10.1177/1086026609338164
10.1177/1088767909331694,2109769949,10.1177/1088767909331694
10.1177/1098300716653226,2414559952,10.1177/1098300716653226
10.1177/1352458513494490,2159820568,10.1177/1352458513494490
10.1177/1352458515581874,1915854591,10.1177/1352458515581874
10.1177/1359105310367833,2079666498,10.1177/1359105310367833
10.1177/1359105314545096,2103743295,10.1177/1359105314545096
10.1177/1362480604046660,2125480894,10.1177/1362480604046660
10.1177/1440783313504062,2066659472,10.1177/1440783313504062
10.1177/1461444817724169,2747861537,10.1177/1461444817724169
10.1177/1468018106069203,2148201945,10.1177/1468018106069203
10.1177/1474904116678004,2553631885,10.1177/1474904116678004
10.1177/1476718X11430076,2169192300,10.1177/1476718X11430076
10.1177/1527002509352619,2119513859,10.1177/1527002509352619
10.1177/1534735415618787,2263131580,10.1177/1534735415618787
10.1177/1541204018804870,2895615453,10.1177/1541204018804870
10.1177/156482651003100304,1525873421,10.1177/156482651003100304
10.1177/1740774518793379,2888370410,10.1177/1740774518793379
10.1177/1741659006069558,2159005134,10.1177/1741659006069558
10.1177/1747493018772788,2801281276,10.1177/1747493018772788
10.1177/2041669515624317,2334380429,10.1177/2041669515624317
10.1177/2053168015589335,1865669405,10.1177/2053168015589335
10.1177/2053168016666110,2518054997,10.1177/2053168016666110
10.1177/2053951716666868,2554978171,10.1177/2053951716666868
10.1177/2156869310392793,2326745158,10.1177/2156869310392793
10.1177/2158244014527990,2010565534,10.1177/2158244014527990
10.1177/2158244014535415,1977007770,10.1177/2158244014535415
10.1177/2158244014549151,2175894525,10.1177/2158244014549151
10.1177/2158244014564350,2149936071,10.1177/2158244014564350
10.1177/2158244016630591,2284003576,10.1177/2158244016630591
10.1177/2158244016662900,2509368969,10.1177/2158244016662900
10.1177/2158244017715337,2729684992,10.1177/2158244017715337
10.1177/2277976014550770,2023198910,10.1177/2277976014550770
10.1177/2393957517717895,2617421755,10.1177/2393957517717895
10.1191/095968300677043166,2013422140,10.1191/095968300677043166
10.2190/39HG-YLKC-4CUV-NRAF,2019982868,10.2190/39HG-YLKC-4CUV-NRAF
10.2190/PM.46.3.e,2320986474,10.2190/PM.46.3.e
10.3818/JRP.7.2.2005.87,2144051121,10.3818/JRP.7.2.2005.87
10.1042/AN20130017,2094805317,10.1042/AN20130017
10.1177/0003122410374086,2032136411,10.1177/0003122410374086
10.1177/0003122415622391,2235881984,10.1177/0003122415622391
10.1177/0011128711421653,2118339502,10.1177/0011128711421653
10.1177/0020872809355394,1991990101,10.1177/0020872809355394
